PRODUCT,STORE,DATE,ORDER_QTY,PRODUCT_TYPE,DIVISION,
P1 1L,S1,1/13/2019,486.4,SEASONAL,EAST,
P1 1L,S1,6/9/2019,768,SEASONAL,EAST,
P1 1L,S1,11/3/2019,256,SEASONAL,EAST,
P1 1L,S1,1/26/2020,396.8,SEASONAL,EAST,
P1 1L,S1,4/5/2020,242.1280788,SEASONAL,EAST,
P1 1L,S1,1/24/2021,768,SEASONAL,EAST,
P1 1L,S1,3/7/2021,614.4,SEASONAL,EAST,
P1 1L,S1,5/2/2021,640,SEASONAL,EAST,
P1 1L,S1,9/12/2021,2176,SEASONAL,EAST,
P1 1L,S1,12/12/2021,115.2,SEASONAL,EAST,
P1 1L,S1,7/28/2019,1728,SEASONAL,WEST,
P1 1L,S1,9/22/2019,0,SEASONAL,WEST,
P1 1L,S1,6/7/2020,896,SEASONAL,WEST,
P1 1L,S1,11/1/2020,0,SEASONAL,WEST,
P1 1L,S1,12/20/2020,0,SEASONAL,WEST,
P1 1L,S1,10/10/2021,19.2,SEASONAL,WEST,
P1 1L,S1,1/6/2019,115.2,SEASONAL,NORTH,
P1 1L,S1,1/13/2019,217.6,SEASONAL,NORTH,
P1 1L,S1,2/10/2019,172.8,SEASONAL,NORTH,
P1 1L,S1,8/4/2019,5171.2,SEASONAL,NORTH,
P1 1L,S1,10/4/2020,894.7602096,SEASONAL,NORTH,
P1 1L,S1,3/28/2021,1158.4,SEASONAL,NORTH,
P1 1L,S1,8/8/2021,4864,SEASONAL,NORTH,
P1 1L,S1,10/10/2021,985.6,SEASONAL,NORTH,
P1 500ML,S1,3/3/2019,1716.48,SEASONAL,WEST,
P1 500ML,S1,6/30/2019,46844.16,SEASONAL,WEST,
P1 500ML,S1,3/15/2020,1583.36,SEASONAL,WEST,
P1 500ML,S1,11/8/2020,778.194012,SEASONAL,WEST,
P1 500ML,S1,12/6/2020,704,SEASONAL,WEST,
P1 500ML,S1,4/25/2021,14849.28,SEASONAL,WEST,
P1 500ML,S1,10/10/2021,2117.12,SEASONAL,WEST,
P1 500ML,S1,11/21/2021,990.72,SEASONAL,WEST,
P1 500ML,S1,1/9/2022,345.6,SEASONAL,WEST,
P1 500ML,S1,12/16/2018,0,SEASONAL,SOUTH,
P1 500ML,S1,7/7/2019,395.52,SEASONAL,SOUTH,
P1 500ML,S1,12/22/2019,69.12,SEASONAL,SOUTH,
P1 500ML,S1,4/12/2020,368.64,SEASONAL,SOUTH,
P1 500ML,S1,7/19/2020,750.08,SEASONAL,SOUTH,
P1 500ML,S1,1/17/2021,103.68,SEASONAL,SOUTH,
P1 500ML,S1,4/4/2021,380.16,SEASONAL,SOUTH,
P1 500ML,S1,4/18/2021,587.52,SEASONAL,SOUTH,
P1 500ML,S1,10/24/2021,185.6,SEASONAL,SOUTH,
P1 500ML,S1,10/31/2021,34.56,SEASONAL,SOUTH,
P2 4L,S1,3/24/2019,343.04,CONTINUOUS,WEST,
P2 4L,S1,7/19/2020,0,CONTINUOUS,WEST,
P2 4L,S1,1/31/2021,5.12,CONTINUOUS,WEST,
P2 4L,S1,3/28/2021,7.68,CONTINUOUS,WEST,
P2 4L,S1,6/6/2021,0,CONTINUOUS,WEST,
P2 4L,S1,11/11/2018,320,CONTINUOUS,EAST,
P2 4L,S1,8/25/2019,524.8,CONTINUOUS,EAST,
P2 4L,S1,9/20/2020,650.24,CONTINUOUS,EAST,
P2 4L,S1,11/22/2020,688.64,CONTINUOUS,EAST,
P2 4L,S1,3/14/2021,668.16,CONTINUOUS,EAST,
P2 4L,S1,6/27/2021,522.24,CONTINUOUS,EAST,
P2 4L,S1,10/31/2021,0,CONTINUOUS,EAST,
P1 1L,S1,7/21/2019,2880,SEASONAL,EAST,
P1 1L,S1,5/10/2020,614.4,SEASONAL,EAST,
P1 1L,S1,8/30/2020,2329.6,SEASONAL,EAST,
P1 1L,S1,2/14/2021,294.4,SEASONAL,EAST,
P1 1L,S1,2/21/2021,563.2,SEASONAL,EAST,
P1 1L,S1,5/9/2021,2496,SEASONAL,EAST,
P1 1L,S1,5/16/2021,870.4,SEASONAL,EAST,
P1 1L,S1,10/10/2021,435.2,SEASONAL,EAST,
P1 1L,S1,1/16/2022,1308.988235,SEASONAL,EAST,
P1 1L,S1,4/19/2020,0,SEASONAL,WEST,
P1 1L,S1,4/11/2021,691.2,SEASONAL,WEST,
P1 1L,S1,5/16/2021,902.4,SEASONAL,WEST,
P1 1L,S1,5/30/2021,787.2,SEASONAL,WEST,
P1 1L,S1,8/22/2021,1184,SEASONAL,WEST,
P1 1L,S1,9/5/2021,563.2,SEASONAL,WEST,
P1 1L,S1,10/17/2021,38.4,SEASONAL,WEST,
P1 1L,S1,11/21/2021,0,SEASONAL,WEST,
P1 1L,S1,12/2/2018,332.8,SEASONAL,NORTH,
P1 1L,S1,4/14/2019,2080,SEASONAL,NORTH,
P1 1L,S1,8/11/2019,4179.2,SEASONAL,NORTH,
P1 1L,S1,2/23/2020,435.2,SEASONAL,NORTH,
P1 1L,S1,3/14/2021,448,SEASONAL,NORTH,
P1 1L,S1,3/21/2021,1292.8,SEASONAL,NORTH,
P1 1L,S1,1/9/2022,262.4,SEASONAL,NORTH,
P1 500ML,S1,12/23/2018,436.48,SEASONAL,WEST,
P1 500ML,S1,2/10/2019,627.2,SEASONAL,WEST,
P1 500ML,S1,6/16/2019,23937.28,SEASONAL,WEST,
P1 500ML,S1,7/7/2019,34291.2,SEASONAL,WEST,
P1 500ML,S1,10/13/2019,1568,SEASONAL,WEST,
P1 500ML,S1,12/8/2019,756.48,SEASONAL,WEST,
P1 500ML,S1,2/23/2020,2001.92,SEASONAL,WEST,
P1 500ML,S1,3/8/2020,2351.36,SEASONAL,WEST,
P1 500ML,S1,5/3/2020,18376.96,SEASONAL,WEST,
P1 500ML,S1,3/21/2021,1685.067393,SEASONAL,WEST,
P1 500ML,S1,1/23/2022,556.7513924,SEASONAL,WEST,
P1 500ML,S1,11/18/2018,34.56,SEASONAL,SOUTH,
P1 500ML,S1,1/20/2019,80.64,SEASONAL,SOUTH,
P1 500ML,S1,4/14/2019,437.76,SEASONAL,SOUTH,
P1 500ML,S1,9/1/2019,433.92,SEASONAL,SOUTH,
P1 500ML,S1,9/15/2019,176.64,SEASONAL,SOUTH,
P1 500ML,S1,10/20/2019,161.28,SEASONAL,SOUTH,
P1 500ML,S1,12/29/2019,103.68,SEASONAL,SOUTH,
P1 500ML,S1,8/23/2020,407.04,SEASONAL,SOUTH,
P1 500ML,S1,10/4/2020,46.08,SEASONAL,SOUTH,
P1 500ML,S1,11/1/2020,115.2,SEASONAL,SOUTH,
P1 500ML,S1,8/22/2021,540.16,SEASONAL,SOUTH,
P1 500ML,S1,12/26/2021,0,SEASONAL,SOUTH,
P2 4L,S1,11/11/2018,291.84,CONTINUOUS,WEST,
P2 4L,S1,2/3/2019,430.08,CONTINUOUS,WEST,
P2 4L,S1,6/16/2019,151.04,CONTINUOUS,WEST,
P2 4L,S1,7/14/2019,327.68,CONTINUOUS,WEST,
P2 4L,S1,12/8/2019,368.64,CONTINUOUS,WEST,
P2 4L,S1,2/9/2020,110.5371429,CONTINUOUS,WEST,
P2 4L,S1,2/16/2020,166.8594872,CONTINUOUS,WEST,
P2 4L,S1,3/8/2020,209.940813,CONTINUOUS,WEST,
P2 4L,S1,5/17/2020,0,CONTINUOUS,WEST,
P2 4L,S1,7/18/2021,0,CONTINUOUS,WEST,
P2 4L,S1,11/4/2018,330.24,CONTINUOUS,EAST,
P2 4L,S1,11/10/2019,296.96,CONTINUOUS,EAST,
P2 4L,S1,7/5/2020,483.84,CONTINUOUS,EAST,
P2 4L,S1,2/7/2021,428.3458065,CONTINUOUS,EAST,
P2 4L,S1,2/28/2021,629.2097196,CONTINUOUS,EAST,
P2 4L,S1,11/7/2021,0,CONTINUOUS,EAST,
P2 4L,S1,11/28/2021,0,CONTINUOUS,EAST,
P1 1L,S1,3/10/2019,697.6,SEASONAL,EAST,
P1 1L,S1,6/2/2019,2240,SEASONAL,EAST,
P1 1L,S1,10/6/2019,1241.6,SEASONAL,EAST,
P1 1L,S1,11/10/2019,320,SEASONAL,EAST,
P1 1L,S1,11/17/2019,627.2,SEASONAL,EAST,
P1 1L,S1,1/12/2020,665.6,SEASONAL,EAST,
P1 1L,S1,9/13/2020,1011.2,SEASONAL,EAST,
P1 1L,S1,9/20/2020,620.8,SEASONAL,EAST,
P1 1L,S1,10/25/2020,166.4,SEASONAL,EAST,
P1 1L,S1,12/20/2020,896,SEASONAL,EAST,
P1 1L,S1,7/18/2021,3123.2,SEASONAL,EAST,
P1 1L,S1,9/5/2021,2451.2,SEASONAL,EAST,
P1 1L,S1,10/3/2021,1254.4,SEASONAL,EAST,
P1 1L,S1,8/11/2019,1420.8,SEASONAL,WEST,
P1 1L,S1,3/1/2020,0,SEASONAL,WEST,
P1 1L,S1,12/13/2020,0,SEASONAL,WEST,
P1 1L,S1,1/17/2021,0,SEASONAL,WEST,
P1 1L,S1,2/14/2021,0,SEASONAL,WEST,
P1 1L,S1,2/28/2021,0,SEASONAL,WEST,
P1 1L,S1,8/1/2021,1363.2,SEASONAL,WEST,
P1 1L,S1,8/29/2021,998.4,SEASONAL,WEST,
P1 1L,S1,12/5/2021,25.6,SEASONAL,WEST,
P1 1L,S1,12/9/2018,179.2,SEASONAL,NORTH,
P1 1L,S1,12/16/2018,288,SEASONAL,NORTH,
P1 1L,S1,5/12/2019,2873.6,SEASONAL,NORTH,
P1 1L,S1,6/30/2019,3916.8,SEASONAL,NORTH,
P1 1L,S1,6/7/2020,3257.6,SEASONAL,NORTH,
P1 1L,S1,1/10/2021,390.4,SEASONAL,NORTH,
P1 500ML,S1,3/10/2019,1803.52,SEASONAL,WEST,
P1 500ML,S1,7/14/2019,30493.44,SEASONAL,WEST,
P1 500ML,S1,7/28/2019,33338.88,SEASONAL,WEST,
P1 500ML,S1,9/1/2019,10707.2,SEASONAL,WEST,
P1 500ML,S1,10/6/2019,2429.44,SEASONAL,WEST,
P1 500ML,S1,1/26/2020,385.28,SEASONAL,WEST,
P1 500ML,S1,2/9/2020,382.72,SEASONAL,WEST,
P1 500ML,S1,5/31/2020,18944,SEASONAL,WEST,
P1 500ML,S1,8/30/2020,11013.12,SEASONAL,WEST,
P1 500ML,S1,9/27/2020,4600.32,SEASONAL,WEST,
P1 500ML,S1,10/11/2020,1611.52,SEASONAL,WEST,
P1 500ML,S1,5/9/2021,20061.44,SEASONAL,WEST,
P1 500ML,S1,8/1/2021,26905.6,SEASONAL,WEST,
P1 500ML,S1,9/26/2021,4071.68,SEASONAL,WEST,
P1 500ML,S1,10/24/2021,1112.32,SEASONAL,WEST,
P1 500ML,S1,12/5/2021,810.24,SEASONAL,WEST,
P1 500ML,S1,12/23/2018,102.4,SEASONAL,SOUTH,
P1 500ML,S1,8/18/2019,495.36,SEASONAL,SOUTH,
P1 500ML,S1,10/27/2019,115.2,SEASONAL,SOUTH,
P1 500ML,S1,11/24/2019,103.68,SEASONAL,SOUTH,
P1 500ML,S1,1/19/2020,69.12,SEASONAL,SOUTH,
P1 500ML,S1,5/24/2020,467.2,SEASONAL,SOUTH,
P1 500ML,S1,11/15/2020,34.56,SEASONAL,SOUTH,
P1 500ML,S1,5/2/2021,241.92,SEASONAL,SOUTH,
P1 500ML,S1,5/16/2021,431.36,SEASONAL,SOUTH,
P1 500ML,S1,6/6/2021,264.96,SEASONAL,SOUTH,
P1 500ML,S1,10/17/2021,46.08,SEASONAL,SOUTH,
P1 500ML,S1,11/7/2021,46.08,SEASONAL,SOUTH,
P2 4L,S1,11/18/2018,435.2,CONTINUOUS,WEST,
P2 4L,S1,11/25/2018,322.56,CONTINUOUS,WEST,
P2 4L,S1,12/9/2018,286.72,CONTINUOUS,WEST,
P2 4L,S1,12/16/2018,33.28,CONTINUOUS,WEST,
P2 4L,S1,5/26/2019,51.2,CONTINUOUS,WEST,
P2 4L,S1,1/19/2020,111.929711,CONTINUOUS,WEST,
P2 4L,S1,7/12/2020,0,CONTINUOUS,WEST,
P2 4L,S1,8/23/2020,0,CONTINUOUS,WEST,
P2 4L,S1,12/6/2020,0,CONTINUOUS,WEST,
P2 4L,S1,7/4/2021,0,CONTINUOUS,WEST,
P2 4L,S1,8/22/2021,5.12,CONTINUOUS,WEST,
P2 4L,S1,11/28/2021,7.68,CONTINUOUS,WEST,
P2 4L,S1,12/19/2021,0,CONTINUOUS,WEST,
P2 4L,S1,11/25/2018,453.12,CONTINUOUS,EAST,
P2 4L,S1,1/13/2019,294.4,CONTINUOUS,EAST,
P2 4L,S1,1/20/2019,396.8,CONTINUOUS,EAST,
P2 4L,S1,2/17/2019,422.4,CONTINUOUS,EAST,
P2 4L,S1,3/10/2019,343.04,CONTINUOUS,EAST,
P2 4L,S1,5/12/2019,343.04,CONTINUOUS,EAST,
P2 4L,S1,8/18/2019,314.88,CONTINUOUS,EAST,
P2 4L,S1,1/26/2020,317.44,CONTINUOUS,EAST,
P2 4L,S1,4/5/2020,1180.16,CONTINUOUS,EAST,
P2 4L,S1,5/24/2020,542.72,CONTINUOUS,EAST,
P2 4L,S1,6/14/2020,601.6,CONTINUOUS,EAST,
P2 4L,S1,8/2/2020,309.76,CONTINUOUS,EAST,
P2 4L,S1,1/16/2022,0,CONTINUOUS,EAST,
P1 1L,S1,2/24/2019,512,SEASONAL,EAST,
P1 1L,S1,3/31/2019,1299.2,SEASONAL,EAST,
P1 1L,S1,7/14/2019,640,SEASONAL,EAST,
P1 1L,S1,10/13/2019,844.8,SEASONAL,EAST,
P1 1L,S1,10/20/2019,358.4,SEASONAL,EAST,
P1 1L,S1,11/24/2019,550.4,SEASONAL,EAST,
P1 1L,S1,12/29/2019,345.6,SEASONAL,EAST,
P1 1L,S1,4/25/2021,857.6,SEASONAL,EAST,
P1 1L,S1,7/14/2019,1497.6,SEASONAL,WEST,
P1 1L,S1,10/13/2019,0,SEASONAL,WEST,
P1 1L,S1,12/29/2019,0,SEASONAL,WEST,
P1 1L,S1,5/2/2021,748.8,SEASONAL,WEST,
P1 1L,S1,1/2/2022,0,SEASONAL,WEST,
P1 1L,S1,1/16/2022,0,SEASONAL,WEST,
P1 1L,S1,12/23/2018,166.4,SEASONAL,NORTH,
P1 1L,S1,9/8/2019,1510.4,SEASONAL,NORTH,
P1 1L,S1,10/6/2019,825.6,SEASONAL,NORTH,
P1 1L,S1,10/27/2019,422.4,SEASONAL,NORTH,
P1 1L,S1,11/17/2019,390.4,SEASONAL,NORTH,
P1 1L,S1,6/28/2020,4204.8,SEASONAL,NORTH,
P1 1L,S1,12/6/2020,946.1028568,SEASONAL,NORTH,
P1 1L,S1,6/13/2021,4620.8,SEASONAL,NORTH,
P1 500ML,S1,2/3/2019,350.72,SEASONAL,WEST,
P1 500ML,S1,8/4/2019,26735.36,SEASONAL,WEST,
P1 500ML,S1,9/22/2019,5515.52,SEASONAL,WEST,
P1 500ML,S1,1/31/2021,497.92,SEASONAL,WEST,
P1 500ML,S1,7/4/2021,26410.24,SEASONAL,WEST,
P1 500ML,S1,11/4/2018,138.24,SEASONAL,SOUTH,
P1 500ML,S1,7/28/2019,765.44,SEASONAL,SOUTH,
P1 500ML,S1,9/29/2019,161.28,SEASONAL,SOUTH,
P1 500ML,S1,10/25/2020,92.16,SEASONAL,SOUTH,
P1 500ML,S1,3/21/2021,92.16,SEASONAL,SOUTH,
P1 500ML,S1,5/9/2021,337.92,SEASONAL,SOUTH,
P1 500ML,S1,6/27/2021,702.72,SEASONAL,SOUTH,
P1 500ML,S1,10/10/2021,33.28,SEASONAL,SOUTH,
P1 500ML,S1,1/9/2022,143.36,SEASONAL,SOUTH,
P2 4L,S1,9/22/2019,284.16,CONTINUOUS,WEST,
P2 4L,S1,10/6/2019,404.48,CONTINUOUS,WEST,
P2 4L,S1,3/15/2020,176.0537405,CONTINUOUS,WEST,
P2 4L,S1,4/12/2020,0,CONTINUOUS,WEST,
P2 4L,S1,8/30/2020,138.7140741,CONTINUOUS,WEST,
P2 4L,S1,11/22/2020,5.12,CONTINUOUS,WEST,
P2 4L,S1,1/24/2021,10.24,CONTINUOUS,WEST,
P2 4L,S1,10/17/2021,6.4,CONTINUOUS,WEST,
P2 4L,S1,11/7/2021,2.56,CONTINUOUS,WEST,
P2 4L,S1,11/14/2021,0,CONTINUOUS,WEST,
P2 4L,S1,1/16/2022,20.48,CONTINUOUS,WEST,
P2 4L,S1,12/16/2018,770.56,CONTINUOUS,EAST,
P2 4L,S1,4/28/2019,437.76,CONTINUOUS,EAST,
P2 4L,S1,10/6/2019,663.04,CONTINUOUS,EAST,
P2 4L,S1,12/22/2019,322.56,CONTINUOUS,EAST,
P2 4L,S1,4/19/2020,483.84,CONTINUOUS,EAST,
P2 4L,S1,10/18/2020,547.84,CONTINUOUS,EAST,
P2 4L,S1,12/6/2020,704,CONTINUOUS,EAST,
P2 4L,S1,2/21/2021,406.2840269,CONTINUOUS,EAST,
P2 4L,S1,4/25/2021,634.88,CONTINUOUS,EAST,
P1 1L,S1,9/1/2019,1446.4,SEASONAL,EAST,
P1 1L,S1,12/22/2019,1267.2,SEASONAL,EAST,
P1 1L,S1,5/24/2020,640,SEASONAL,EAST,
P1 1L,S1,6/28/2020,3430.4,SEASONAL,EAST,
P1 1L,S1,10/4/2020,1363.2,SEASONAL,EAST,
P1 1L,S1,1/31/2021,281.6,SEASONAL,EAST,
P1 1L,S1,3/28/2021,870.4,SEASONAL,EAST,
P1 1L,S1,4/4/2021,1446.4,SEASONAL,EAST,
P1 1L,S1,5/23/2021,3072,SEASONAL,EAST,
P1 1L,S1,6/13/2021,2803.2,SEASONAL,EAST,
P1 1L,S1,11/14/2021,345.6,SEASONAL,EAST,
P1 1L,S1,7/7/2019,1484.8,SEASONAL,WEST,
P1 1L,S1,9/29/2019,0,SEASONAL,WEST,
P1 1L,S1,2/23/2020,0,SEASONAL,WEST,
P1 1L,S1,5/17/2020,160,SEASONAL,WEST,
P1 1L,S1,8/16/2020,883.2,SEASONAL,WEST,
P1 1L,S1,11/15/2020,0,SEASONAL,WEST,
P1 1L,S1,1/24/2021,0,SEASONAL,WEST,
P1 1L,S1,4/25/2021,281.6,SEASONAL,WEST,
P1 1L,S1,7/4/2021,908.8,SEASONAL,WEST,
P1 1L,S1,11/25/2018,262.4,SEASONAL,NORTH,
P1 1L,S1,2/3/2019,192,SEASONAL,NORTH,
P1 1L,S1,2/17/2019,179.2,SEASONAL,NORTH,
P1 1L,S1,3/24/2019,1792,SEASONAL,NORTH,
P1 1L,S1,9/15/2019,1414.4,SEASONAL,NORTH,
P1 1L,S1,12/8/2019,313.6,SEASONAL,NORTH,
P1 1L,S1,2/2/2020,396.8,SEASONAL,NORTH,
P1 1L,S1,7/12/2020,4051.2,SEASONAL,NORTH,
P1 1L,S1,4/25/2021,2681.6,SEASONAL,NORTH,
P1 1L,S1,6/6/2021,5126.4,SEASONAL,NORTH,
P1 1L,S1,7/4/2021,3891.2,SEASONAL,NORTH,
P1 1L,S1,11/7/2021,537.6,SEASONAL,NORTH,
P1 500ML,S1,11/18/2018,547.84,SEASONAL,WEST,
P1 500ML,S1,3/31/2019,8988.16,SEASONAL,WEST,
P1 500ML,S1,8/18/2019,23900.16,SEASONAL,WEST,
P1 500ML,S1,2/7/2021,993.28,SEASONAL,WEST,
P1 500ML,S1,7/18/2021,30071.04,SEASONAL,WEST,
P1 500ML,S1,10/17/2021,1091.84,SEASONAL,WEST,
P1 500ML,S1,5/12/2019,483.84,SEASONAL,SOUTH,
P1 500ML,S1,6/9/2019,469.76,SEASONAL,SOUTH,
P1 500ML,S1,3/1/2020,88.32,SEASONAL,SOUTH,
P1 500ML,S1,5/10/2020,468.48,SEASONAL,SOUTH,
P1 500ML,S1,7/18/2021,541.44,SEASONAL,SOUTH,
P1 500ML,S1,7/25/2021,656.64,SEASONAL,SOUTH,
P2 4L,S1,2/23/2020,33.5505691,CONTINUOUS,WEST,
P2 4L,S1,4/4/2021,2.56,CONTINUOUS,WEST,
P2 4L,S1,8/15/2021,0,CONTINUOUS,WEST,
P2 4L,S1,9/5/2021,12.8,CONTINUOUS,WEST,
P2 4L,S1,9/19/2021,17.06666666,CONTINUOUS,WEST,
P2 4L,S1,3/24/2019,314.88,CONTINUOUS,EAST,
P2 4L,S1,9/8/2019,332.8,CONTINUOUS,EAST,
P2 4L,S1,11/24/2019,376.32,CONTINUOUS,EAST,
P2 4L,S1,2/2/2020,232.96,CONTINUOUS,EAST,
P2 4L,S1,3/8/2020,450.56,CONTINUOUS,EAST,
P2 4L,S1,5/3/2020,675.84,CONTINUOUS,EAST,
P2 4L,S1,5/10/2020,683.52,CONTINUOUS,EAST,
P2 4L,S1,10/11/2020,455.68,CONTINUOUS,EAST,
P2 4L,S1,11/1/2020,650.24,CONTINUOUS,EAST,
P2 4L,S1,11/29/2020,611.84,CONTINUOUS,EAST,
P2 4L,S1,3/28/2021,762.88,CONTINUOUS,EAST,
P2 4L,S1,6/6/2021,552.96,CONTINUOUS,EAST,
P2 4L,S1,11/21/2021,0,CONTINUOUS,EAST,
P1 1L,S1,11/11/2018,588.8,SEASONAL,EAST,
P1 1L,S1,12/9/2018,345.6,SEASONAL,EAST,
P1 1L,S1,5/5/2019,2048,SEASONAL,EAST,
P1 1L,S1,5/19/2019,736,SEASONAL,EAST,
P1 1L,S1,8/4/2019,1216,SEASONAL,EAST,
P1 1L,S1,9/15/2019,1792,SEASONAL,EAST,
P1 1L,S1,12/15/2019,627.2,SEASONAL,EAST,
P1 1L,S1,2/2/2020,800,SEASONAL,EAST,
P1 1L,S1,3/8/2020,1459.2,SEASONAL,EAST,
P1 1L,S1,4/12/2020,524.8,SEASONAL,EAST,
P1 1L,S1,1/10/2021,870.4,SEASONAL,EAST,
P1 1L,S1,6/27/2021,1945.6,SEASONAL,EAST,
P1 1L,S1,8/1/2021,2208,SEASONAL,EAST,
P1 1L,S1,12/5/2021,601.6,SEASONAL,EAST,
P1 1L,S1,5/5/2019,332.8,SEASONAL,WEST,
P1 1L,S1,9/1/2019,832,SEASONAL,WEST,
P1 1L,S1,11/3/2019,0,SEASONAL,WEST,
P1 1L,S1,12/22/2019,0,SEASONAL,WEST,
P1 1L,S1,7/12/2020,972.8,SEASONAL,WEST,
P1 1L,S1,9/20/2020,12.8,SEASONAL,WEST,
P1 1L,S1,11/8/2020,0,SEASONAL,WEST,
P1 1L,S1,3/14/2021,0,SEASONAL,WEST,
P1 1L,S1,5/23/2021,1335.552,SEASONAL,WEST,
P1 1L,S1,6/20/2021,1318.4,SEASONAL,WEST,
P1 1L,S1,3/31/2019,1209.6,SEASONAL,NORTH,
P1 1L,S1,1/24/2021,268.8,SEASONAL,NORTH,
P1 1L,S1,6/27/2021,4441.6,SEASONAL,NORTH,
P1 1L,S1,10/31/2021,204.8,SEASONAL,NORTH,
P1 500ML,S1,10/27/2019,856.32,SEASONAL,WEST,
P1 500ML,S1,5/24/2020,30629.12,SEASONAL,WEST,
P1 500ML,S1,6/21/2020,32515.84,SEASONAL,WEST,
P1 500ML,S1,6/28/2020,27534.08,SEASONAL,WEST,
P1 500ML,S1,8/9/2020,28761.6,SEASONAL,WEST,
P1 500ML,S1,9/6/2020,7810.56,SEASONAL,WEST,
P1 500ML,S1,1/3/2021,334.08,SEASONAL,WEST,
P1 500ML,S1,1/2/2022,230.4,SEASONAL,WEST,
P1 500ML,S1,9/22/2019,161.28,SEASONAL,SOUTH,
P1 500ML,S1,6/7/2020,445.44,SEASONAL,SOUTH,
P1 500ML,S1,12/13/2020,0,SEASONAL,SOUTH,
P1 500ML,S1,4/25/2021,218.88,SEASONAL,SOUTH,
P1 500ML,S1,11/28/2021,69.12,SEASONAL,SOUTH,
P2 4L,S1,5/5/2019,38.4,CONTINUOUS,WEST,
P2 4L,S1,11/17/2019,366.08,CONTINUOUS,WEST,
P2 4L,S1,12/15/2019,204.8,CONTINUOUS,WEST,
P2 4L,S1,2/2/2020,177.7664,CONTINUOUS,WEST,
P2 4L,S1,10/18/2020,2.56,CONTINUOUS,WEST,
P2 4L,S1,11/1/2020,7.68,CONTINUOUS,WEST,
P2 4L,S1,2/21/2021,5.12,CONTINUOUS,WEST,
P2 4L,S1,8/8/2021,0,CONTINUOUS,WEST,
P2 4L,S1,3/31/2019,337.92,CONTINUOUS,EAST,
P2 4L,S1,12/29/2019,291.84,CONTINUOUS,EAST,
P2 4L,S1,2/9/2020,381.44,CONTINUOUS,EAST,
P2 4L,S1,2/16/2020,273.92,CONTINUOUS,EAST,
P2 4L,S1,4/18/2021,686.2019048,CONTINUOUS,EAST,
P2 4L,S1,5/9/2021,545.28,CONTINUOUS,EAST,
P1 1L,S1,3/24/2019,1024,SEASONAL,EAST,
P1 1L,S1,4/21/2019,896,SEASONAL,EAST,
P1 1L,S1,5/3/2020,998.4,SEASONAL,EAST,
P1 1L,S1,6/21/2020,1702.4,SEASONAL,EAST,
P1 1L,S1,8/23/2020,2060.8,SEASONAL,EAST,
P1 1L,S1,11/1/2020,36.57142857,SEASONAL,EAST,
P1 1L,S1,1/17/2021,729.6,SEASONAL,EAST,
P1 1L,S1,6/2/2019,953.6,SEASONAL,WEST,
P1 1L,S1,9/8/2019,320,SEASONAL,WEST,
P1 1L,S1,12/1/2019,0,SEASONAL,WEST,
P1 1L,S1,1/19/2020,0,SEASONAL,WEST,
P1 1L,S1,3/8/2020,0,SEASONAL,WEST,
P1 1L,S1,3/22/2020,0,SEASONAL,WEST,
P1 1L,S1,4/5/2020,0,SEASONAL,WEST,
P1 1L,S1,6/28/2020,921.6,SEASONAL,WEST,
P1 1L,S1,10/18/2020,0,SEASONAL,WEST,
P1 1L,S1,6/13/2021,960,SEASONAL,WEST,
P1 1L,S1,6/27/2021,1529.6,SEASONAL,WEST,
P1 1L,S1,4/7/2019,1478.4,SEASONAL,NORTH,
P1 1L,S1,4/21/2019,1536,SEASONAL,NORTH,
P1 1L,S1,4/28/2019,1996.8,SEASONAL,NORTH,
P1 1L,S1,12/15/2019,320,SEASONAL,NORTH,
P1 1L,S1,2/16/2020,249.6,SEASONAL,NORTH,
P1 1L,S1,3/8/2020,371.2,SEASONAL,NORTH,
P1 1L,S1,4/26/2020,465.92,SEASONAL,NORTH,
P1 1L,S1,9/27/2020,1324.8,SEASONAL,NORTH,
P1 1L,S1,10/18/2020,1005.696,SEASONAL,NORTH,
P1 1L,S1,10/25/2020,505.6,SEASONAL,NORTH,
P1 1L,S1,10/17/2021,697.6,SEASONAL,NORTH,
P1 500ML,S1,11/4/2018,444.16,SEASONAL,WEST,
P1 500ML,S1,1/20/2019,286.72,SEASONAL,WEST,
P1 500ML,S1,4/28/2019,13204.48,SEASONAL,WEST,
P1 500ML,S1,7/21/2019,32789.76,SEASONAL,WEST,
P1 500ML,S1,8/25/2019,22786.56,SEASONAL,WEST,
P1 500ML,S1,9/15/2019,8549.12,SEASONAL,WEST,
P1 500ML,S1,11/17/2019,421.12,SEASONAL,WEST,
P1 500ML,S1,1/12/2020,343.04,SEASONAL,WEST,
P1 500ML,S1,2/2/2020,647.68,SEASONAL,WEST,
P1 500ML,S1,5/17/2020,30813.44,SEASONAL,WEST,
P1 500ML,S1,12/20/2020,537.6,SEASONAL,WEST,
P1 500ML,S1,1/17/2021,303.36,SEASONAL,WEST,
P1 500ML,S1,11/14/2021,871.68,SEASONAL,WEST,
P1 500ML,S1,3/24/2019,541.44,SEASONAL,SOUTH,
P1 500ML,S1,6/23/2019,488.96,SEASONAL,SOUTH,
P1 500ML,S1,10/13/2019,34.56,SEASONAL,SOUTH,
P1 500ML,S1,11/17/2019,0,SEASONAL,SOUTH,
P1 500ML,S1,9/19/2021,25.39102041,SEASONAL,SOUTH,
